index,瘤钎楷档,矫档,矫焙备,瘤钎疙,盒葛,盒磊,亲积力 贸规伏,CRE荐,惑鞭辆钦捍盔,辆钦捍盔,捍盔,夸剧捍盔,狼盔,摹苞捍盔,摹苞狼盔,炼魂盔,茄规捍盔,茄狼盔,焊扒狼丰盔,焊扒家,焊扒瘤家,焊扒柳丰家,距惫
2781,2019,版扁,己巢矫 吝盔备,亲积力贸规伏,2888485,568592,19.68,4,141.75109692859994,1644.3127243717593,7654.559234144396,9610.724371759075,195588.16354208218,1048.9581172716394,116973.00518548065,198.4515357000399,1474.2114080574393,87857.32987634622,28.35021938571998,1275.7598723573992,3515.427203829278,4564.385321100917,137016.61029118468
2782,2019,版扁,己巢矫 盒寸备,亲积力贸规伏,11184473,1428970,12.78,113,356.2450139609095,4132.44216194655,19237.23075388911,24153.411946549662,491546.8702632629,2636.2131033107303,293973.3855205425,498.7430195452732,3704.9481451934585,220800.65965297166,71.24900279218188,3206.205125648185,8834.876346230554,11471.089449541285,344346.4304946151
2783,2019,版扁,狼沥何矫,亲积力贸规伏,7119866,1380604,19.39,280,344.18727562824097,3992.572397287595,18586.11288392501,23335.897287594737,474909.6029118469,2546.985839648983,284023.3398484244,481.8621858795373,3579.547666533706,213327.2734343837,68.83745512564818,3097.6854806541683,8535.844435580375,11082.830275229358,332691.4206222577
2784,2019,版扁,救剧矫 父救备,亲积力贸规伏,3054388,558085,18.27,72,139.13168129238133,1613.9275029916237,7513.110789788592,9433.127991623454,191973.89384722777,1029.5744415636218,114811.46340247308,194.78435380933388,1446.969485440766,86233.81606501795,27.826336258476264,1252.1851316314321,3450.465696051057,4480.040137614679,134484.6831372158
2785,2019,版扁,救剧矫 悼救备,亲积力贸规伏,5745273,1061553,18.48,242,264.64723773434383,3069.907957718389,14290.950837654567,17943.082718388512,365160.25862584764,1958.3895592341444,218386.90057838053,370.5061328280814,2752.3312724371763,164028.3579477463,52.929447546868765,2381.8251396090945,6563.251495811727,8521.641055045871,255808.01999401677
2786,2019,版扁,何玫矫,亲积力贸规伏,13228969,2504838,18.93,298,624.4610091743119,7243.747706422019,33720.894495412846,42338.45642201835,861631.3004587156,4621.011467889908,515305.2247706422,874.2454128440368,6494.394495412845,387040.93348623853,124.89220183486238,5620.149082568808,15486.633027522936,20107.644495412846,603604.0114678899
2787,2019,版扁,堡疙矫,亲积力贸规伏,4699108,1052125,22.39,31,262.29681890706024,3042.6430993218987,14164.028220981252,17783.724321898684,361917.15072796174,1940.9964599122459,216447.3349621061,367.2155464698843,2727.8869166334266,162571.56835859592,52.459363781412044,2360.671370163542,6504.961108895094,8445.95756880734,253536.10515556444
2788,2019,版扁,乞琶矫,亲积力贸规伏,7162677,1340417,18.71,80,334.16857798165137,3876.3555045871562,18045.103211009176,22656.629587155963,461085.8038990826,2472.84747706422,275755.9105504587,467.8360091743119,3475.3532110091746,207117.6846330275,66.83371559633026,3007.5172018348626,8287.380733944954,10760.228211009175,323007.34747706424
2789,2019,版扁,悼滴玫矫,亲积力贸规伏,1395146,323173,23.16,4,80.56766055045873,934.5848623853211,4350.653669724771,5462.487385321101,111167.25802752294,596.2006880733945,66484.43348623853,112.7947247706422,837.9036697247707,49935.83600917431,16.113532110091743,725.1089449541284,1998.0779816513761,2594.2786697247707,77876.7006880734
2790,2019,版扁,救魂矫 惑废备,亲积力贸规伏,3398943,732927,21.56,40,182.72013362584764,2119.5535500598326,9866.887215795772,12388.425059832469,252117.24037694457,1352.1289888312724,150780.65426804946,255.80818707618667,1900.2893897088154,113249.93882130035,36.54402672516952,1644.4812026326288,4531.459313921021,5883.588302752294,176617.28116274433
2791,2019,版扁,救魂矫 窜盔备,亲积力贸规伏,6136936,1224923,19.96,131,305.3756980454727,3542.3580973274834,16490.287694455525,20704.472327483047,421357.38816314325,2259.780165536498,251996.02602712405,427.52597726366173,3175.907259672916,189271.85764858394,61.075139609094535,2748.3812824092543,7573.317311527722,9833.09747706422,295176.1497307539
2792,2019,版扁,绊剧矫 傣剧备,亲积力贸规伏,5306273,1089105,20.52,92,271.51600518548065,3149.5856601515757,14661.864280015956,18408.78515157559,374637.78395492624,2009.2184383725569,224055.00747905864,380.1224072596729,2823.766453928999,168285.6200139609,54.30320103709613,2443.644046669326,6733.596928599921,8742.815366972478,262447.3706122856
2793,2019,版扁,绊剧矫 老魂悼备,亲积力贸规伏,5516077,805209,14.6,169,200.74017750299163,2328.586059034703,10839.969585161547,13610.184034702832,276981.29691862786,1485.477313522138,165650.7944754687,281.0362485041883,2087.697846031113,124418.7620163542,40.148035500598326,1806.6615975269247,4978.356402074192,6463.833715596331,194035.4555743917
2794,2019,版扁,绊剧矫 老魂辑备,亲积力贸规伏,4325752,740595,17.12,68,184.63178101316316,2141.7286597526927,9970.11617471081,12518.034752692462,254754.93144196252,1366.2751794974074,152358.14569206221,258.4844934184284,1920.170522536897,114434.7778719585,36.926356202632626,1661.6860291184682,4578.868169126446,5945.143348623854,178465.0795273235
2795,2019,版扁,苞玫矫,亲积力贸规伏,582769,101655,17.44,0,25.34279018747507,293.97636617471085,1368.5106701236539,1718.2411747108097,34967.9819006781,187.53664738731553,20912.870462704428,35.4799062624651,263.56501794974076,15707.461358197048,5.068558037495014,228.08511168727563,628.5011966493818,816.0378440366973,24496.340995213402
2796,2019,版扁,备府矫,亲积力贸规伏,3647777,725279,19.88,64,180.81347227762265,2097.436278420423,9763.927502991624,12259.153420422817,249486.42904866376,1338.0196948544078,149207.27732349423,253.1388611886717,1880.4601116872757,112068.19011767051,36.16269445552453,1627.3212504986038,4484.174112485042,5822.193807339449,174774.30230355007
2797,2019,版扁,巢剧林矫,亲积力贸规伏,7468720,1740442,23.3,64,433.895592341444,5033.18887116075,23430.361986437973,29418.121160749903,598689.1383127244,3210.8273833266853,358050.6428001596,607.4538292780215,4512.514160351017,268928.4881332269,86.77911846828879,3905.0603310729957,10760.61069006781,13971.438073394496,419403.47955723974
2798,2019,版扁,坷魂矫,亲积力贸规伏,2934628,801610,27.32,6,199.8429397686478,2318.1781013163145,10791.518747506982,13549.35131631432,275743.2882927802,1478.8377542879937,164910.39389708816,279.7801156761069,2078.366573593937,123862.6540686079,39.96858795372955,1798.58645791783,4956.104906262465,6434.942660550459,193168.18558037496
2799,2019,版扁,矫蕊矫,亲积力贸规伏,5578054,1480556,26.54,39,369.10550458715596,4281.623853211009,19931.697247706423,25025.353211009176,509291.7752293578,2731.380733944954,304585.8623853211,516.7477064220184,3838.6972477064223,228771.59174311926,73.82110091743118,3321.949541284404,9153.816513761469,11885.197247706423,356777.380733945
2800,2019,版扁,焙器矫,亲积力贸规伏,3542174,757272,21.38,110,188.78938970881532,2189.9569206222577,10194.627044276027,12799.92062225768,260491.59992022338,1397.0414838452334,155789.0043877144,264.30514559234143,1963.4096529716794,117011.66374152372,37.75787794176306,1699.104507379338,4681.9768647786195,6079.018348623854,182483.8240925409
2801,2019,版扁,狼空矫,亲积力贸规伏,1308670,268830,20.54,4,67.01984443558038,777.4301954527324,3619.0715995213404,4543.94545273235,92473.98135221381,495.9468488232948,55304.775628240925,93.82778220981253,697.006382130036,41538.899581172715,13.403968887116074,603.1785999202234,1662.0921420023933,2158.0389908256884,64781.38163143199
2802,2019,版扁,窍巢矫,亲积力贸规伏,2835847,729504,25.72,1,181.86677303550061,2109.6545672118073,9820.805743917033,12330.567211806941,250939.77343438374,1345.8141204627045,150076.4611088951,254.61348224970084,1891.4144395692063,112721.02592740326,36.37335460710012,1636.8009573195054,4510.295971280415,5856.1100917431195,175792.42281611488
2803,2019,版扁,侩牢矫 贸牢备,亲积力贸规伏,2853718,699528,24.51,8,174.39369764658954,2022.9668927004388,9417.259672915836,11823.892700438771,240628.42401276427,1290.5133625847627,143909.6792979657,244.15117670522537,1813.6944555245313,108089.21380135619,34.878739529317905,1569.543278819306,4324.963701635421,5615.477064220184,168568.94814519346
2804,2019,版扁,侩牢矫 扁蕊备,亲积力贸规伏,4099849,902096,22.0,39,224.89429597128043,2608.773833266853,12144.291982449142,15247.833266852813,310309.14958117274,1664.2177901874752,185582.7730355006,314.8520143597926,2338.9006781013163,139389.4846429996,44.97885919425608,2024.0486637415238,5577.378540087754,7241.59633027523,217382.82648583967
2805,2019,版扁,侩牢矫 荐瘤备,亲积力贸规伏,3667488,752272,20.51,12,187.5428799361787,2175.497407259673,10127.31551655365,12715.407259672917,258771.6657359394,1387.8173115277225,154760.38452333465,262.5600319106502,1950.4459513362585,116239.07698444356,37.50857598723574,1687.8859194256083,4651.063422417232,6038.880733944954,181278.94774631035
2806,2019,版扁,颇林矫,亲积力贸规伏,5164933,1221431,23.65,11,304.5051356202633,3532.259573195054,16443.277323494218,20645.44819505385,420156.18612883927,2253.338003589948,251277.63791384123,426.3071898683686,3166.853410450738,188732.28305743917,60.901027124052646,2740.5462205823696,7551.727363382529,9805.065366972478,294334.6640905465
2807,2019,版扁,捞玫矫,亲积力贸规伏,3074407,669325,21.77,1,166.86403071400082,1935.6227562824095,9010.657658556043,11313.381282409255,230238.9895791783,1234.7938272836059,137696.19814519346,233.6096429996011,1735.3859194256083,103422.32623653769,33.37280614280016,1501.7762764260071,4138.22796170722,5373.021788990826,161290.77208815317
2808,2019,版扁,救己矫,亲积力贸规伏,2267597,468029,20.64,25,116.6805444754687,1353.4943159154368,6300.749401675309,7910.940915436778,160995.81526725172,863.4360291184684,96284.78530115676,163.35276226565617,1213.4776625448744,72318.6014658955,23.336108895093737,1050.1249002792183,2893.6775029916234,3757.113532110092,112783.41428998804
2809,2019,版扁,辫器矫,亲积力贸规伏,5554970,1552596,27.95,66,387.0652173913044,4489.956521739131,20901.521739130436,26243.021739130436,534072.5869565217,2864.2826086956525,319406.2173913043,541.8913043478261,4025.4782608695655,239903.02173913043,77.41304347826086,3483.586956521739,9599.217391304348,12463.5,374137.2391304348
2810,2019,版扁,拳己矫,亲积力贸规伏,9245689,2315553,25.04,108,577.2718887116075,6696.353909054647,31172.681990426805,39139.03405464699,796519.7520442761,4271.811976465896,476364.7625648185,808.1806441962505,6003.627642600718,357793.1166234543,115.4543777423215,5195.446998404467,14316.342840047866,18588.15481651376,557991.0076286398
2811,2019,版扁,堡林矫,亲积力贸规伏,3485435,864289,24.8,41,215.4689369764659,2499.4396689270047,11635.322596729158,14608.793927004388,297304.03924012766,1594.4701336258477,177804.96679297966,301.6565117670523,2240.8769445552452,133547.64713801356,43.09378739529318,1939.2204327881932,5343.6296370163545,6938.099770642202,208272.27448145195
2812,2019,版扁,剧林矫,亲积力贸规伏,2220480,517284,23.3,18,128.95991224571202,1495.9349820502594,6963.835261268448,8743.482050259274,177938.88691663343,954.3033506182688,106417.71958516155,180.5438771439968,1341.183087355405,79929.35360989229,25.7919824491424,1160.639210211408,3198.2058236936577,4152.5091743119265,124652.65117670523
2813,2019,版扁,器玫矫,亲积力贸规伏,1856791,394294,21.24,7,98.2982648583965,1140.2598723573994,5308.106302353411,6664.622357399282,135631.94585161548,727.4071599521341,81115.72816114879,137.61757080175508,1022.3019545273236,60925.26455923414,19.659652971679296,884.6843837255684,2437.7969684882332,3165.204128440367,95015.10281212605
2814,2019,版扁,咯林矫,亲积力贸规伏,1395396,235705,16.89,27,58.761717191862786,681.6359194256083,3173.1327283605906,3984.044425608297,81079.41738133227,434.8367072197846,48490.16902672517,82.2664040686079,611.121858795373,36420.51231551655,11.752343438372556,528.8554547267651,1457.290586358197,1892.1272935779818,56799.07583765457
2815,2019,版扁,楷玫焙,亲积力贸规伏,415288,50396,12.14,0,12.563821300358995,145.74032708416436,678.4463502193857,851.8270841643399,17335.56063023534,92.97227762265656,10367.665337056242,17.589349820502594,130.66374152373356,7787.056441962504,2.512764260071799,113.07439170323096,311.58276824890305,404.5550458715596,12144.189668927005
2816,2019,版扁,啊乞焙,亲积力贸规伏,676134,100518,14.87,3,25.059333865177503,290.68827283605907,1353.2040287195853,1699.0228360590347,34576.86886717192,185.43907060231354,20678.962305544475,35.08306741124851,260.617072197846,15531.775129637015,5.0118667730355,225.53400478659754,621.4714798564021,806.9105504587156,24222.352114080575
2817,2019,版扁,剧乞焙,亲积力贸规伏,1292689,198616,15.36,3,49.515357000398886,574.3781412046271,2673.8292780215397,3357.1412046270443,68321.28958915039,366.41364180295176,40860.07259672916,69.32149980055844,514.9597128041485,30689.618268847225,9.903071400079776,445.63821300358995,1227.9808536098924,1594.3944954128442,47861.54407658556
2818,2019,碍盔,碍盔,亲积力贸规伏,21850242,3752781,17.18,372,1500.5121951219512,21007.170731707316,67523.0487804878,51017.41463414634,1140389.268292683,6002.048780487805,579197.7073170731,0.0,3001.0243902439024,529680.8048780488,3001.0243902439024,24008.19512195122,145549.68292682926,193566.0731707317,987337.0243902438
2819,2019,碍盔,冕玫矫,亲积力贸规伏,4565602,716109,15.68,184,286.32906837265097,4008.606957217113,12884.808076769294,9735.188324670133,217610.09196321474,1145.3162734906039,110523.02039184325,0.0,572.6581367453019,101074.16113554579,572.6581367453019,4581.265093962415,27773.91963214714,36936.44982007197,188404.5269892043
2820,2019,碍盔,盔林矫,亲积力贸规伏,5342513,1087381,20.35,127,434.77848860455816,6086.898840463815,19565.03198720512,14782.468612554978,330431.65133946424,1739.1139544182327,167824.49660135945,0.0,869.5569772091163,153476.80647740906,869.5569772091163,6956.455817672931,42173.51339464214,56086.425029988,286084.2455017993
2821,2019,碍盔,碍釜矫,亲积力贸规伏,3423485,430726,12.58,44,172.22151139544184,2411.1011595361856,7749.968012794882,5855.531387445022,130888.34866053579,688.8860455817673,66477.50339864055,0.0,344.4430227908837,60794.19352259097,344.4430227908837,2755.5441823270694,16705.486605357855,22216.574970011992,113321.75449820071
2822,2019,碍盔,悼秦矫,亲积力贸规伏,1398709,297092,21.24,2,118.78928428628548,1663.0499800079967,5345.517792882847,4038.8356657337067,90279.85605757698,475.1571371451419,45852.6637345062,0.0,237.57856857257096,41932.61735305878,237.57856857257096,1900.6285485805677,11522.560575769692,15323.817672930827,78163.34906037584
2823,2019,碍盔,怕归矫,亲积力贸规伏,680313,133305,19.59,2,53.300679728108754,746.2095161935226,2398.5305877648943,1812.2231107556977,40508.516593362656,213.20271891243502,20574.06237504998,0.0,106.60135945621751,18815.139944022394,106.60135945621751,852.8108756497401,5170.165933626549,6875.787684926029,35071.84726109556
2824,2019,碍盔,加檬矫,亲积力贸规伏,1478623,280158,18.95,9,112.01839264294283,1568.2574970011995,5040.8276689324275,3808.625349860056,85133.97840863655,448.0735705717713,43239.09956017593,0.0,224.03678528588566,39542.49260295882,224.03678528588566,1792.2942822870853,10865.784086365453,14450.372650939624,73708.10235905637
2825,2019,碍盔,伙么矫,亲积力贸规伏,905433,135764,14.99,0,54.28388644542183,759.9744102359057,2442.7748900439824,1845.6521391443423,41255.753698520595,217.1355457816873,20953.580167932825,0.0,108.56777289084366,19162.211915233907,108.56777289084366,868.5421831267493,5265.5369852059175,7002.621351459416,35718.797281087565
2826,2019,碍盔,全玫焙,亲积力贸规伏,898830,148159,16.48,2,59.239904038384644,829.3586565373851,2665.7956817273093,2014.156737305078,45022.32706917234,236.95961615353858,22866.60295881647,0.0,118.47980807676929,20911.686125549782,118.47980807676929,947.8384646141543,5746.27069172331,7641.947620951619,38979.856857257095
2827,2019,碍盔,染己焙,亲积力贸规伏,455576,62218,13.66,2,24.877249100359855,348.281487405038,1119.4762095161936,845.8264694122352,18906.709316273493,99.50899640143942,9602.618152738904,0.0,49.75449820071971,8781.66893242703,49.75449820071971,398.0359856057577,2413.093162734906,3209.165133946421,16369.229908036785
2828,2019,碍盔,康岿焙,亲积力贸规伏,446936,82450,18.45,0,32.966813274690125,461.5353858456617,1483.5065973610556,1120.8716513394643,25054.778088764495,131.8672530987605,12725.189924030388,0.0,65.93362654938025,11637.285085965616,65.93362654938025,527.469012395042,3197.7808876449417,4252.718912435026,21692.1631347461
2829,2019,碍盔,乞芒焙,亲积力贸规伏,357594,49581,13.87,0,19.824470211915234,277.54258296681326,892.1011595361856,674.031987205118,15066.59736105558,79.29788084766093,7652.24550179928,0.0,39.64894042383047,6998.037984806078,39.64894042383047,317.19152339064374,1922.9736105557777,2557.356657337065,13044.501399440223
2830,2019,碍盔,沥急焙,亲积力贸规伏,307834,39885,12.96,0,15.947620951619353,223.26669332267093,717.6429428228709,542.219112355058,12120.191923230708,63.79048380647741,6155.7816873250695,0.0,31.895241903238706,5629.510195921632,31.895241903238706,255.16193522590964,1546.919232307077,2057.2431027588964,10493.534586165533
2831,2019,碍盔,枚盔焙,亲积力贸规伏,484705,92639,19.11,0,37.04078368652539,518.5709716113555,1666.8352658936426,1259.3866453418632,28150.9956017593,148.16313474610155,14297.7425029988,0.0,74.08156737305077,13075.396641343463,74.08156737305077,592.6525389844062,3592.956017592963,4778.261095561775,24372.835665733706
2832,2019,碍盔,拳玫焙,亲积力贸规伏,199150,37887,19.02,0,15.14874050379848,212.08236705317873,681.6933226709317,515.0571771291484,11513.042782886847,60.59496201519392,5847.413834466213,0.0,30.29748100759696,5347.505397840864,30.29748100759696,242.37984806077569,1469.4278288684525,1954.1875249900038,9967.8712514994
2833,2019,碍盔,剧备焙,亲积力贸规伏,213891,47146,22.04,0,18.850859656137544,263.9120351859256,848.2886845261895,640.9292283086766,14326.653338664535,75.40343862455018,7276.4318272690925,0.0,37.70171931227509,6654.353458616554,37.70171931227509,301.6137544982007,1828.5333866453418,2431.760895641743,12403.865653738503
2834,2019,碍盔,牢力焙,亲积力贸规伏,298618,60211,20.16,0,24.074770091963213,337.04678128748503,1083.3646541383448,818.5421831267493,18296.825269892044,96.29908036785285,9292.8612554978,0.0,48.149540183926426,8498.393842463016,48.149540183926426,385.1963214714114,2335.2526989204316,3105.6453418632545,15841.198720511795
2835,2019,碍盔,绊己焙,亲积力贸规伏,204972,30964,15.11,0,12.380647740903639,173.32906837265094,557.1291483406637,420.9420231907237,9409.292283086766,49.522590963614554,4778.930027988804,0.0,24.761295481807277,4370.368652538985,24.761295481807277,198.09036385445822,1200.922830867653,1597.1035585765692,8146.466213514594
2836,2019,碍盔,剧剧焙,亲积力贸规伏,187458,21106,11.26,0,8.439024390243903,118.14634146341463,379.7560975609756,286.9268292682927,6413.658536585366,33.75609756097561,3257.4634146341464,0.0,16.878048780487806,2978.9756097560976,16.878048780487806,135.02439024390245,818.5853658536585,1088.6341463414633,5552.878048780487
2837,2019,面合,面合,亲积力贸规伏,25155564,5128583,20.39,109,1883.4311421226587,22601.17370547191,71570.38340066103,94171.55710613294,1649885.6804994491,5650.293426367977,789157.6485493941,1883.4311421226587,15067.44913698127,740188.438854205,0.0,26368.03598971722,177042.52735952992,297582.1204553801,1235530.8292324643
2838,2019,面合,没林矫 惑寸备,亲积力贸规伏,2914245,541450,18.58,4,198.84318766066838,2386.118251928021,7556.041131105399,9942.159383033419,174186.6323907455,596.5295629820052,83315.29562982006,198.84318766066838,1590.745501285347,78145.37275064268,0.0,2783.804627249357,18691.259640102828,31417.223650385604,130441.13110539847
2839,2019,面合,没林矫 辑盔备,亲积力贸规伏,3452296,690137,19.99,38,253.4473007712082,3041.367609254499,9630.997429305913,12672.36503856041,222019.8354755784,760.3419023136247,106194.41902313624,253.4473007712082,2027.5784061696656,99604.78920308483,0.0,3548.262210796915,23824.04627249357,40044.6735218509,166261.4293059126
2840,2019,面合,没林矫 蕊傣备,亲积力贸规伏,3806280,980982,25.77,3,360.2578038927653,4323.093646713184,13689.796547925082,18012.89019463827,315585.83621006244,1080.773411678296,150948.01983106867,360.2578038927653,2882.0624311421225,141581.31692985678,0.0,5043.609254498714,33864.23356591994,56920.733015056925,236329.11935365407
2841,2019,面合,没林矫 没盔备,亲积力贸规伏,3336200,839729,25.17,13,308.38376790304807,3700.6052148365775,11718.583180315827,15419.188395152405,270144.18068307015,925.1513037091444,129212.79875137717,308.38376790304807,2467.0701432243845,121194.82078589791,0.0,4317.372750642673,28988.07418288652,48724.6353286816,202299.75174439957
2842,2019,面合,面林矫,亲积力贸规伏,3516257,683767,19.45,3,251.10796915167094,3013.2956298200515,9542.102827763496,12555.398457583547,219970.58097686377,753.3239074550129,105214.23907455013,251.10796915167094,2008.8637532133675,98685.43187660669,0.0,3515.511568123393,23604.14910025707,39675.05912596401,164726.82776349614
2843,2019,面合,力玫矫,亲积力贸规伏,2284055,384107,16.82,10,141.06022769004772,1692.7227322805732,5360.288652221814,7053.011384502387,123568.75945648183,423.1806830701433,59104.235402130005,141.06022769004772,1128.4818215203818,55436.669482188765,0.0,1974.8431876606683,13259.661402864487,22287.51597502754,92535.50936467132
2844,2019,面合,焊篮焙,亲积力贸规伏,509933,62937,12.34,0,23.113110539845756,277.3573264781491,878.2982005141388,1155.6555269922878,20247.084832904886,69.33933161953728,9684.393316195374,23.113110539845756,184.90488431876605,9083.452442159383,0.0,323.5835475578406,2172.632390745501,3651.87146529563,15162.200514138818
2845,2019,面合,苛玫焙,亲积力贸规伏,930316,132487,14.24,3,48.65479250826294,583.8575100991554,1848.8821153139918,2432.739625413147,42621.598237238344,145.96437752478886,20386.358060962175,48.65479250826294,389.23834006610355,19121.33345574734,0.0,681.1670951156811,4573.550495776716,7687.457216305545,31917.543885420495
2846,2019,面合,康悼焙,亲积力贸规伏,810675,133656,16.49,10,49.08409842085934,589.0091810503122,1865.195739992655,2454.2049210429673,42997.67021667279,147.25229526257806,20566.237238340065,49.08409842085934,392.67278736687473,19290.050679397722,0.0,687.1773778920308,4613.905251560778,7755.2875504957765,32199.16856408373
2847,2019,面合,刘乞焙,亲积力贸规伏,582495,110807,19.02,0,40.69298567756151,488.3158281307382,1546.3334557473374,2034.6492838780757,35647.055453543886,122.07895703268456,17050.360998898275,40.69298567756151,325.5438854204921,15992.343371281675,0.0,569.7017994858611,3825.140653690782,6429.491737054719,26694.598604480354
2848,2019,面合,柳玫焙,亲积力贸规伏,1036531,261806,25.26,1,96.14616232096951,1153.7539478516344,3653.5541681968416,4807.308116048476,84224.0381931693,288.4384869629086,40285.242012486226,96.14616232096951,769.1692985677561,37785.44179214102,0.0,1346.0462724935733,9037.739258171134,15191.093646713183,63071.88248255601
2849,2019,面合,鲍魂焙,亲积力贸规伏,380102,43394,11.42,17,15.936099889827396,191.23319867792878,605.571795813441,796.8049944913698,13960.0235034888,47.808299669482196,6677.225853837679,15.936099889827396,127.48879911861917,6262.887256702167,0.0,223.10539845758353,1497.9933896437751,2517.9037825927285,10454.081527726772
2850,2019,面合,澜己焙,亲积力贸规伏,1346679,240830,17.88,7,88.44289386705839,1061.3147264047009,3360.829966948219,4422.14469335292,77475.97502754316,265.3286816011752,37057.57253029747,88.44289386705839,707.5431509364671,34758.057289753946,0.0,1238.2005141388174,8313.63202350349,13973.977230995226,58018.538376790304
2851,2019,面合,窜剧焙,亲积力贸规伏,249500,22494,9.02,0,8.260741828865221,99.12890194638267,313.90818949687844,413.0370914432611,7236.4098420859345,24.782225486595667,3461.250826294528,8.260741828865221,66.08593463092177,3246.4715387440324,0.0,115.6503856041131,776.5097319133308,1305.1972089607052,5419.046639735586
2852,2019,面巢,面巢,亲积力贸规伏,32552524,6121896,18.81,236,3383.197568389058,18607.58662613982,72738.74772036474,152243.89057750758,1808319.1003039512,18607.58662613982,935454.1276595745,0.0,10149.592705167173,879631.3677811549,3383.197568389058,23682.382978723403,255431.41641337387,395834.11550151976,1544429.6899696048
2853,2019,面巢,玫救矫 悼巢备,亲积力贸规伏,4281227,733174,17.13,128,405.1804365846919,2228.4924012158053,8711.379386570876,18233.119646311134,216568.9433545178,2228.4924012158053,112032.39071566731,0.0,1215.5413097540757,105346.91351201989,405.1804365846919,2836.2630560928433,30591.12296214424,47406.11108040895,184964.86930091187
2854,2019,面巢,玫救矫 辑合备,亲积力贸规伏,5773492,1440539,24.95,46,796.0978170765404,4378.537993920972,17116.10306714562,35824.401768444324,425514.28322741087,4378.537993920972,220121.04642166343,0.0,2388.2934512296215,206985.43243990053,796.0978170765404,5572.684719535783,60105.38518927881,93143.44459795523,363418.6534954407
2855,2019,面巢,傍林矫,亲积力贸规伏,1627694,271017,16.65,2,149.77452334899144,823.7598784194529,3220.152252003316,6739.8535507046145,80054.48273003592,823.7598784194529,41412.65570599613,0.0,449.32357004697434,38941.37607073777,149.77452334899144,1048.4216634429401,11307.976512848854,17523.619231831995,68372.06990881459
2856,2019,面巢,焊飞矫,亲积力贸规伏,1653463,259815,15.71,1,143.58386294556507,789.7112462006079,3087.053053329649,6461.273832550428,76745.57474440453,789.7112462006079,39700.93810444874,0.0,430.75158883669525,37331.80436584692,143.58386294556507,1005.0870406189555,10840.581652390163,16799.311964631113,65546.03343465045
2857,2019,面巢,酒魂矫,亲积力贸规伏,4256314,1031207,24.23,9,569.8850511190936,3134.367781155015,12252.528599060513,25644.827300359215,304603.5598231555,3134.367781155015,157573.2166344294,0.0,1709.655153357281,148170.11329096436,569.8850511190936,3989.1953578336556,43026.32135949157,66676.55098093396,260152.52583586628
2858,2019,面巢,辑魂矫,亲积力贸规伏,2499827,479811,19.19,7,265.162199502625,1458.3920972644378,5700.9872893064385,11932.298977618126,141729.19563415306,1458.3920972644378,73317.34816247581,0.0,795.4865985078751,68942.1718706825,265.162199502625,1856.1353965183753,20019.74606244819,31023.977341807127,121046.54407294834
2859,2019,面巢,稠魂矫,亲积力贸规伏,2383840,364264,15.28,7,201.30643824260846,1107.1854103343464,4328.088422216082,9058.78972091738,107598.29124067421,1107.1854103343464,55661.23017408124,0.0,603.9193147278254,52339.673943078196,201.30643824260846,1409.1450676982593,15198.63608731694,23552.85327438519,91896.38905775076
2860,2019,面巢,拌锋矫,亲积力贸规伏,399126,76722,19.22,1,42.39955788891959,233.19756838905775,911.5904946117712,1907.9801050013816,22662.563691627518,233.19756838905775,11723.477756286267,0.0,127.19867366675878,11023.885051119094,42.39955788891959,296.79690522243715,3201.1666206134296,4960.748273003592,19355.398176291794
2861,2019,面巢,寸柳矫,亲积力贸规伏,2288479,546092,23.86,2,301.7916551533573,1659.854103343465,6488.520585797181,13580.624481901077,161307.63967946946,1659.854103343465,83445.39264990328,0.0,905.3749654600718,78465.83033987289,301.7916551533573,2112.541586073501,22785.269964078478,35309.6236529428,137767.8905775076
2862,2019,面巢,陛魂焙,亲积力贸规伏,961415,102352,10.65,1,56.563691627521415,311.1003039513678,1216.1193699917105,2545.3661232384634,30233.293174910195,311.1003039513678,15639.86073500967,0.0,169.69107488256427,14706.559823155567,56.563691627521415,395.9458413926499,4270.558717877867,6617.951920420005,25821.325227963527
2863,2019,面巢,何咯焙,亲积力贸规伏,1032885,97002,9.39,3,53.607073777286544,294.838905775076,1152.5520862116607,2412.3183199778946,28652.980933959654,294.838905775076,14822.355899419728,0.0,160.82122133185965,13937.8391820945,53.607073777286544,375.2495164410058,4047.3340701851344,6272.027631942526,24471.629179331307
2864,2019,面巢,辑玫焙,亲积力贸规伏,1027554,120957,11.77,2,66.84553744128212,367.65045592705167,1437.1790549875657,3008.0491848576953,35728.93976236529,367.65045592705167,18482.791102514508,0.0,200.53661232384638,17379.839734733352,66.84553744128212,467.91876208897486,5046.838076816801,7820.927880630008,30514.98784194529
2865,2019,面巢,没剧焙,亲积力贸规伏,343738,35864,10.43,0,19.81983973473335,109.00911854103343,426.1265542967671,891.8927880630008,10593.704338214975,109.00911854103343,5480.185686653772,0.0,59.459519204200056,5153.158331030671,19.81983973473335,138.73887814313346,1496.3978999723681,2318.921248963802,9047.756838905776
2866,2019,面巢,全己焙,亲积力贸规伏,1781413,235807,13.24,26,130.3161094224924,716.7386018237082,2801.7963525835867,5864.224924012158,69653.96048632219,716.7386018237082,36032.40425531915,0.0,390.9483282674772,33882.18844984802,130.3161094224924,912.2127659574468,9838.866261398178,15246.98480243161,59489.30395136778
